         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
median       12.5000000000000     37.2000007629395     3.0000000000000     32003.00000000000     16.3999996185303     21.2999992370606
mean         13.0406141624527     37.6055312832447     3.2975202336588     27786.04772698653     18.5431116951636     22.0196196954416
SE.mean       0.0337502986740      0.0497128679607     0.0123215840970       127.96502177060      0.0789873294535      0.0492869714534
CI.mean       0.0661545141655      0.0974430081192     0.0241517391463       250.82595053610      0.1548241208133      0.0966080518940
var          17.7309606946223     38.4693336035416     2.3632524518956 260068493.22598215938     99.0877696378716     38.5806426252039
std.dev       4.2108147305031      6.2023651620605     1.5372873680271     16126.63924151533      9.9542839841885      6.2113317915890
coef.var      0.3229000320113      0.1649322573146     0.4661949765571         0.58038622117      0.5368184233493      0.2820817015688
                    binge2018           bphigh2018             bpmed2018          cancer2018          casthma2018             chd2018
nbr.val   15882.0000000000000  15882.0000000000000   15882.0000000000000 15882.0000000000000  15882.0000000000000 15882.0000000000000
nbr.null      0.0000000000000      0.0000000000000       0.0000000000000     0.0000000000000      0.0000000000000     0.0000000000000
nbr.na        0.0000000000000      0.0000000000000       0.0000000000000     0.0000000000000      0.0000000000000     0.0000000000000
min           5.0999999046326      6.1999998092651       9.6000003814697     0.6000000238419      5.8000001907349     0.6000000238419
max          43.5999984741211     70.3000030517578      90.0999984741211    18.6000003814697     20.6000003814697    36.0000000000000
range        38.4999985694885     64.1000032424927      80.4999980926514    18.0000003576278     14.8000001907348    35.3999999761581
sum      284173.3000578880892 491595.5997953417245 1128151.5002222061157 87901.1000139117241 160548.3000669479370 95074.1000174283981
median       17.2999992370605     29.7000007629395      72.0999984741211     5.4000000953674      9.6000003814697     5.6999998092651
mean         17.8927905841763     30.9530033871894      71.0333396437606     5.5346366965062     10.1088213113555     5.9862800665803
SE.mean       0.0327009758601      0.0674880060075       0.0599300526858     0.0125867181533      0.0160769088352     0.0172172072059
CI.mean       0.0640976201158      0.1322841431385       0.1174696977550     0.0246713945831      0.0315125640153     0.0337476781018
var          16.9834774042270     72.3366488252487      57.0419693154881     2.5161133760223      4.1049728573869     4.7079365811089
std.dev       4.1211014794866      8.5050954624418       7.5526134096409     1.5862261427748      2.0260732606169     2.1697780027249
coef.var      0.2303218975318      0.2747744816893       0.1063249095075     0.2865998673004      0.2004262612043     0.3624584848340
                   checkup2018        cholscreen2018            colon2018             copd2018            corem2018            corew2018
nbr.val    15882.0000000000000   15882.0000000000000  15878.0000000000000  15882.0000000000000  15848.0000000000000  15838.0000000000000
nbr.null       0.0000000000000       0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000
nbr.na         0.0000000000000       0.0000000000000      4.0000000000000      0.0000000000000     34.0000000000000     44.0000000000000
min           57.2000007629395      54.0000000000000     30.1000003814697      1.2000000476837      9.8000001907349      7.4000000953674
max           92.4000015258789      97.0000000000000     83.6999969482422     26.7000007629395     52.2999992370606     55.0999984741211
range         35.2000007629394      43.0000000000000     53.5999965667725     25.5000007152558     42.4999990463257     47.6999983787537
sum      1192973.2997207641602 1336615.2002830505371 975361.8996753694955 104048.1000578403473 450271.3000936509925 412055.8998918535071
median        74.8000030517578      84.6999969482422     62.0999984741211      6.0999999046326     27.7000007629395     25.3999996185303
mean          75.1148029039645      84.1591235539007     61.4285111270544      6.5513222552475     28.4118690114621     26.0169150076937
SE.mean        0.0447397483936       0.0354496921613      0.0658618417008      0.0211019975330      0.0633014504461      0.0558439958348
CI.mean        0.0876949791616       0.0694854156983      0.1290966792120      0.0413623075759      0.1240780398837      0.1094605862554
var           31.7901272610310      19.9586024697283     68.8753056480040      7.0721640707402     63.5041028658102     49.3916245297137
std.dev        5.6382734290766       4.4675051728821      8.2991147508637      2.6593540702096      7.9689461577934      7.0279175101671
coef.var       0.0750620811225       0.0530840268319      0.1351020006605      0.4059263102314      0.2804794768897      0.2701287799914
                 csmoking2018           dental2018         diabetes2018         highchol2018          kidney2018              lpa2018
nbr.val   15882.0000000000000  15882.0000000000000  15882.0000000000000  15882.0000000000000 15882.0000000000000  15882.0000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000      0.0000000000000
nbr.na        0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000      0.0000000000000
min           4.0999999046326     20.2999992370605      1.1000000238419      7.5000000000000     0.6000000238419      7.9000000953674
max          48.4000015258789     88.0000000000000     42.7999992370606     55.4000015258789    13.1999998092651     64.4000015258789
range        44.3000016212463     67.7000007629395     41.6999992132187     47.9000015258789    12.5999997854232     56.5000014305115
sum      283677.9000391960726 960945.8000469210092 185684.9000900983810 497269.8996191027691 48248.7999631166458 417652.0000166894752
median       16.8999996185303     61.2999992370606     10.8999996185303     31.7000007629395     2.9000000953674     25.5000000000000
mean         17.8615980379799     60.5053393808664     11.6915312989610     31.3102820563596     3.0379549151943     26.2971917904980
SE.mean       0.0509367733353      0.0989295984226      0.0376107769411      0.0370264244672     0.0081684850521      0.0730113636674
CI.mean       0.0998418506267      0.1939132289212      0.0737213868768      0.0725759897777     0.0160111567933      0.1431105503552
var          41.2067205694052    155.4381733826301     22.4662093498347     21.7735249203146     1.0597129192720     84.6615298046431
std.dev       6.4192461060007     12.4674846453737      4.7398533046746      4.6662109811189     1.0294235859315      9.2011700236787
coef.var      0.3593881181488      0.2060559410616      0.4054091105325      0.1490312662377     0.3388541353207      0.3498917335730
                    mhlth2018          obesity2018            phlth2018            sleep2018          stroke2018           access2019
nbr.val   15882.0000000000000  15882.0000000000000  15882.0000000000000  15882.0000000000000 15882.0000000000000  15726.0000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000      0.0000000000000
nbr.na        0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000    156.0000000000000
min           5.9000000953674     11.0000000000000      3.9000000953674     21.2999992370606     0.4000000059605      4.1999998092651
max          35.5000000000000     58.4000015258789     41.0000000000000     60.7999992370606    19.3999996185303     62.7000007629395
range        29.5999999046326     47.4000015258789     37.0999999046326     39.5000000000000    18.9999996125698     58.5000009536744
sum      231294.1000623703003 500173.3997974398080 212387.0000061988831 613219.8996829988901 54438.6999480128288 306609.5999417305575
median       14.1000003814697     30.8999996185303     12.6000003814697     38.0000000000000     3.0999999046326     17.2500000000000
mean         14.5632854843452     31.4930990931520     13.3728119888049     38.6109998541115     3.4276980196457     19.4969858795454
SE.mean       0.0303430497079      0.0655192746295      0.0358429001463      0.0498457383515     0.0124784498576      0.0819503519748
CI.mean       0.0594758175307      0.1284252064353      0.0702561479282      0.0977032983638     0.0244591764488      0.1606321023447
var          14.6225679706491     68.1778580765750     20.4038196623877     39.4603795883284     2.4730133917152    105.6136173288811
std.dev       3.8239466485098      8.2569884386848      4.5170587401967      6.2817497234710     1.5725817599461     10.2768486088334
coef.var      0.2625744480955      0.2621840554422      0.3377792751426      0.1626932673903     0.4587865532299      0.5270993512702
                arthritis2019            binge2019           bphigh2019             bpmed2019          cancer2019          casthma2019
nbr.val   15726.0000000000000  15726.0000000000000  15726.0000000000000   15726.0000000000000 15726.0000000000000  15726.0000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000       0.0000000000000     0.0000000000000      0.0000000000000
nbr.na      156.0000000000000    156.0000000000000    156.0000000000000     156.0000000000000   156.0000000000000    156.0000000000000
min           3.0999999046326      5.0000000000000      6.9000000953674      10.8000001907349     0.6000000238419      5.6999998092651
max          49.0999984741211     42.2000007629395     72.3000030517578      91.9000015258789    19.5000000000000     21.5000000000000
range        45.9999985694885     37.2000007629395     65.4000029563904      81.1000013351440    18.8999999761581     15.8000001907349
sum      335058.9998855591984 284493.3000483513460 486449.8999400141183 1105636.2999429702759 87450.2000021934509 155338.0001101493835
median       20.7000007629395     17.5500001907348     29.7000007629395      71.4000015258789     5.4000000953674      9.5000000000000
mean         21.3060536618059     18.0906333491257     30.9328436945195      70.3062635090277     5.5608673535669      9.8777820240461
SE.mean       0.0469534675585      0.0317561417546      0.0670158249885       0.0607576457102     0.0132182325411      0.0160182538804
CI.mean       0.0920341892932      0.0622456852163      0.1313587141343       0.1190919639607     0.0259092539714      0.0313976173951
var          34.6699817485538     15.8589246304465     70.6273656832547      58.0523955216209     2.7476730061794      4.0350471767022
std.dev       5.8881220901535      3.9823265348847      8.4040089054721       7.6192122638512     1.6576106316561      2.0087426855380
coef.var      0.2763591129365      0.2201319576839      0.2716856228437       0.1083717421972     0.2980849076705      0.2033596895181
                     chd2019           checkup2019        cholscreen2019            colon2019            copd2019            corem2019
nbr.val  15726.0000000000000   15726.0000000000000   15726.0000000000000  15878.0000000000000 15726.0000000000000  15848.0000000000000
nbr.null     0.0000000000000       0.0000000000000       0.0000000000000      0.0000000000000     0.0000000000000      0.0000000000000
nbr.na     156.0000000000000     156.0000000000000     156.0000000000000      4.0000000000000   156.0000000000000     34.0000000000000
min          0.6000000238419      55.5000000000000      50.0999984741211     30.1000003814697     1.2000000476837      9.8000001907349
max         37.0999984741211      93.0000000000000      97.3000030517578     83.6999969482422    28.3999996185303     52.2999992370606
range       36.4999984502792      37.5000000000000      47.2000045776367     53.5999965667725    27.1999995708466     42.4999990463257
sum      85669.4000238180161 1176048.4004707336426 1332964.8998222351074 975361.8996753694955 99806.8000485897064 450271.3000936509925
median       5.1999998092651      74.8000030517578      85.3000030517578     62.0999984741211     5.8000001907349     27.7000007629395
mean         5.4476281332709      74.7836958203442      84.7618529710184     61.4285111270544     6.3466107114708     28.4118690114621
SE.mean      0.0161269549265       0.0448431608757       0.0376086128918      0.0658618417008     0.0213642833649      0.0633014504461
CI.mean      0.0316106839304       0.0878977458139       0.0737172008357      0.1290966792120     0.0418764492072      0.1240780398837
var          4.0899972462142      31.6235561499661      22.2429764911267     68.8753056480040     7.1778591256941     63.5041028658102
std.dev      2.0223741607858       5.6234825642093       4.7162460168154      8.2991147508637     2.6791526880143      7.9689461577934
coef.var     0.3712393928716       0.0751966388198       0.0556411386904      0.1351020006605     0.4221391243002      0.2804794768897
                    corew2019         csmoking2019           dental2019         diabetes2019         highchol2019           kidney2019
nbr.val   15838.0000000000000  15726.0000000000000  15882.0000000000000  15726.0000000000000  15726.0000000000000 15726.00000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.00000000000000
nbr.na       44.0000000000000    156.0000000000000      0.0000000000000    156.0000000000000    156.0000000000000   156.00000000000000
min           7.4000000953674      5.0000000000000     20.2999992370605      1.0000000000000      8.0000000000000     0.60000002384186
max          55.0999984741211     45.5000000000000     88.0000000000000     44.2000007629395     50.9000015258789    14.30000019073490
range        47.6999983787537     40.5000000000000     67.7000007629395     43.2000007629395     42.9000015258789    13.70000016689304
sum      412055.8998918535071 272741.3000254631625 960945.8000469210092 178767.7000279426575 464091.9998826982919 48443.69994652271271
median       25.3999996185303     16.2999992370605     61.2999992370606     10.5000000000000     29.7000007629395     2.90000009536743
mean         26.0169150076937     17.3433358785109     60.5053393808664     11.3676522973383     29.5111280607083     3.08048454448192
SE.mean       0.0558439958348      0.0502875721648      0.0989295984226      0.0373980594242      0.0366235532145     0.00881845779156
CI.mean       0.1094605862554      0.0985694172630      0.1939132289212      0.0733044918559      0.0717863707284     0.01728519012259
var          49.3916245297137     39.7685364912561    155.4381733826301     21.9946171106421     21.0930424068248     1.22293550094253
std.dev       7.0279175101671      6.3062299744979     12.4674846453737      4.6898419067856      4.5927162340847     1.10586414217232
coef.var      0.2701287799914      0.3636111310230      0.2060559410616      0.4125602880978      0.1556265902353     0.35899032317927
                      lpa2019            mhlth2019          obesity2019            phlth2019            sleep2019          stroke2019
nbr.val   15726.0000000000000  15726.0000000000000  15726.0000000000000  15726.0000000000000  15882.0000000000000 15726.0000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000
nbr.na      156.0000000000000    156.0000000000000    156.0000000000000    156.0000000000000      0.0000000000000   156.0000000000000
min           9.3000001907349      6.5000000000000     11.8999996185303      4.1999998092651     21.2999992370606     0.4000000059605
max          63.7000007629395     38.5999984741211     58.2000007629395     37.5999984741211     60.7999992370606    20.7000007629395
range        54.4000005722046     32.0999984741211     46.3000011444092     33.3999986648560     39.5000000000000    20.3000007569790
sum      448276.8999500276404 241336.9000272751146 497183.1002244951669 209034.4999651908875 613219.8996829988901 54144.9999628067017
median       27.7000007629395     14.8000001907349     30.8999996185303     12.6000003814697     38.0000000000000     3.0999999046326
mean         28.5054622885685     15.3463627131677     31.6153567483464     13.2922866568225     38.6109998541115     3.4430242886180
SE.mean       0.0763236185088      0.0310025487581      0.0668186325912      0.0352976707337      0.0498457383515     0.0128099942892
CI.mean       0.1496030584883      0.0607685563888      0.1309721943869      0.0691874887806      0.0977032983638     0.0251090601091
var          91.6085851170318     15.1151711718990     70.2123386544123     19.5934253443296     39.4603795883284     2.5805729677128
std.dev       9.5712373869334      3.8878234491678      8.3792803184052      4.4264461302866      6.2817497234710     1.6064161875780
coef.var      0.3357685376242      0.2533384308604      0.2650382972143      0.3330086270758      0.1626932673903     0.4665712620409
                        var6                var7                  tract state              statea county             countya
nbr.val   15881.000000000000   15881.00000000000       15881.0000000000    NA  15881.000000000000     NA   15881.00000000000
nbr.null      0.000000000000       0.00000000000           0.0000000000    NA      0.000000000000     NA       0.00000000000
nbr.na        1.000000000000       1.00000000000           1.0000000000    NA      1.000000000000     NA       1.00000000000
min           1.000000000000       1.00000000000         100.0000000000    NA      1.000000000000     NA       1.00000000000
max          55.000000000000     810.00000000000      989100.0000000000    NA     55.000000000000     NA     810.00000000000
range        54.000000000000     809.00000000000      989000.0000000000    NA     54.000000000000     NA     809.00000000000
sum      439757.000000000000 1534973.00000000000  1769886057.0000000000    NA 439757.000000000000     NA 1534973.00000000000
median       32.000000000000      61.00000000000       20700.0000000000    NA     32.000000000000     NA      61.00000000000
mean         27.690762546439      96.65468169511      111446.7638687740    NA     27.690762546439     NA      96.65468169511
SE.mean       0.127595443002       1.01132926512        1411.3609090808    NA      0.127595443002     NA       1.01132926512
CI.mean       0.250101535449       1.98232002727        2766.4274062599    NA      0.250101535449     NA       1.98232002727
var         258.552162145187   16242.87848075667 31633993036.6357994080    NA    258.552162145187     NA   16242.87848075667
std.dev      16.079557274539     127.44755188216      177859.4755323309    NA     16.079557274539     NA     127.44755188216
coef.var      0.580683079694       1.31858643210           1.5959142227    NA      0.580683079694     NA       1.31858643210
                         tracta name_e.x              m1_2014      m1hearing_2014              m2_2014      m2hearing_2014
nbr.val        15881.0000000000       NA   15881.000000000000 15881.0000000000000   15881.000000000000 15881.0000000000000
nbr.null           0.0000000000       NA     171.000000000000 13805.0000000000000      38.000000000000 12393.0000000000000
nbr.na             1.0000000000       NA       1.000000000000     1.0000000000000       1.000000000000     1.0000000000000
